YEAR,NUMBER,ID_TOP_TEN,Name,Summary,cwe,URL_CWE,URL_LEVEL_TOP_TEN
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",256,https://cwe.mitre.org/data/definitions/256.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",257,https://cwe.mitre.org/data/definitions/257.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",266,https://cwe.mitre.org/data/definitions/266.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",269,https://cwe.mitre.org/data/definitions/269.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",280,https://cwe.mitre.org/data/definitions/280.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",311,https://cwe.mitre.org/data/definitions/311.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",312,https://cwe.mitre.org/data/definitions/312.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",313,https://cwe.mitre.org/data/definitions/313.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",316,https://cwe.mitre.org/data/definitions/316.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",419,https://cwe.mitre.org/data/definitions/419.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",430,https://cwe.mitre.org/data/definitions/430.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",434,https://cwe.mitre.org/data/definitions/434.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",444,https://cwe.mitre.org/data/definitions/444.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",451,https://cwe.mitre.org/data/definitions/451.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",472,https://cwe.mitre.org/data/definitions/472.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",501,https://cwe.mitre.org/data/definitions/501.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",522,https://cwe.mitre.org/data/definitions/522.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",525,https://cwe.mitre.org/data/definitions/525.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",539,https://cwe.mitre.org/data/definitions/539.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",579,https://cwe.mitre.org/data/definitions/579.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",598,https://cwe.mitre.org/data/definitions/598.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",602,https://cwe.mitre.org/data/definitions/602.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",642,https://cwe.mitre.org/data/definitions/642.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",646,https://cwe.mitre.org/data/definitions/646.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",650,https://cwe.mitre.org/data/definitions/650.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",653,https://cwe.mitre.org/data/definitions/653.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",656,https://cwe.mitre.org/data/definitions/656.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",657,https://cwe.mitre.org/data/definitions/657.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",799,https://cwe.mitre.org/data/definitions/799.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",807,https://cwe.mitre.org/data/definitions/807.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",840,https://cwe.mitre.org/data/definitions/840.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",841,https://cwe.mitre.org/data/definitions/841.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",927,https://cwe.mitre.org/data/definitions/927.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",1021,https://cwe.mitre.org/data/definitions/1021.html,https://cwe.mitre.org/data/definitions/1344.html
2021,4,A04:2021,"A04:2021 - Insecure Design","Weaknesses in this category are related to the A04 ""Insecure Design"" category in the OWASP Top Ten 2021.",1173,https://cwe.mitre.org/data/definitions/1173.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",2,https://cwe.mitre.org/data/definitions/2.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",11,https://cwe.mitre.org/data/definitions/11.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",13,https://cwe.mitre.org/data/definitions/13.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",15,https://cwe.mitre.org/data/definitions/15.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",16,https://cwe.mitre.org/data/definitions/16.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",260,https://cwe.mitre.org/data/definitions/260.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",315,https://cwe.mitre.org/data/definitions/315.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",520,https://cwe.mitre.org/data/definitions/520.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",526,https://cwe.mitre.org/data/definitions/526.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",537,https://cwe.mitre.org/data/definitions/537.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",541,https://cwe.mitre.org/data/definitions/541.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",547,https://cwe.mitre.org/data/definitions/547.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",611,https://cwe.mitre.org/data/definitions/611.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",614,https://cwe.mitre.org/data/definitions/614.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",756,https://cwe.mitre.org/data/definitions/756.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",776,https://cwe.mitre.org/data/definitions/776.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",942,https://cwe.mitre.org/data/definitions/942.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",1004,https://cwe.mitre.org/data/definitions/1004.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",1032,https://cwe.mitre.org/data/definitions/1032.html,https://cwe.mitre.org/data/definitions/1344.html
2021,5,A05:2021,"A05:2021 - Security Misconfiguration","Weaknesses in this category are related to the A05 category ""Security Misconfiguration"" in the OWASP Top Ten 2021.",1174,https://cwe.mitre.org/data/definitions/1174.html,https://cwe.mitre.org/data/definitions/1344.html
2021,6,A06:2021,"A06:2021 - Vulnerable and Outdated Components","Weaknesses in this category are related to the A06 category ""Vulnerable and Outdated Components"" in the OWASP Top Ten 2021.",937,https://cwe.mitre.org/data/definitions/937.html,https://cwe.mitre.org/data/definitions/1344.html
2021,6,A06:2021,"A06:2021 - Vulnerable and Outdated Components","Weaknesses in this category are related to the A06 category ""Vulnerable and Outdated Components"" in the OWASP Top Ten 2021.",1035,https://cwe.mitre.org/data/definitions/1035.html,https://cwe.mitre.org/data/definitions/1344.html
2021,6,A06:2021,"A06:2021 - Vulnerable and Outdated Components","Weaknesses in this category are related to the A06 category ""Vulnerable and Outdated Components"" in the OWASP Top Ten 2021.",1104,https://cwe.mitre.org/data/definitions/1104.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",255,https://cwe.mitre.org/data/definitions/255.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",259,https://cwe.mitre.org/data/definitions/259.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",287,https://cwe.mitre.org/data/definitions/287.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",288,https://cwe.mitre.org/data/definitions/288.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",290,https://cwe.mitre.org/data/definitions/290.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",294,https://cwe.mitre.org/data/definitions/294.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",295,https://cwe.mitre.org/data/definitions/295.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",297,https://cwe.mitre.org/data/definitions/297.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",300,https://cwe.mitre.org/data/definitions/300.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",302,https://cwe.mitre.org/data/definitions/302.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",304,https://cwe.mitre.org/data/definitions/304.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",306,https://cwe.mitre.org/data/definitions/306.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",307,https://cwe.mitre.org/data/definitions/307.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",346,https://cwe.mitre.org/data/definitions/346.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",384,https://cwe.mitre.org/data/definitions/384.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",521,https://cwe.mitre.org/data/definitions/521.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",613,https://cwe.mitre.org/data/definitions/613.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",620,https://cwe.mitre.org/data/definitions/620.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",640,https://cwe.mitre.org/data/definitions/640.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",798,https://cwe.mitre.org/data/definitions/798.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",940,https://cwe.mitre.org/data/definitions/940.html,https://cwe.mitre.org/data/definitions/1344.html
2021,7,A07:2021,"A07:2021 - Identification and Authentication Failures","Weaknesses in this category are related to the A07 category ""Identification and Authentication Failures"" in the OWASP Top Ten 2021.",1216,https://cwe.mitre.org/data/definitions/1216.html,https://cwe.mitre.org/data/definitions/1344.html
2021,8,A08:2021,"A08:2021 - Software and Data Integrity Failures","Weaknesses in this category are related to the A08 category ""Software and Data Integrity Failures"" in the OWASP Top Ten 2021.",345,https://cwe.mitre.org/data/definitions/345.html,https://cwe.mitre.org/data/definitions/1344.html
2021,8,A08:2021,"A08:2021 - Software and Data Integrity Failures","Weaknesses in this category are related to the A08 category ""Software and Data Integrity Failures"" in the OWASP Top Ten 2021.",353,https://cwe.mitre.org/data/definitions/353.html,https://cwe.mitre.org/data/definitions/1344.html
2021,8,A08:2021,"A08:2021 - Software and Data Integrity Failures","Weaknesses in this category are related to the A08 category ""Software and Data Integrity Failures"" in the OWASP Top Ten 2021.",426,https://cwe.mitre.org/data/definitions/426.html,https://cwe.mitre.org/data/definitions/1344.html
2021,8,A08:2021,"A08:2021 - Software and Data Integrity Failures","Weaknesses in this category are related to the A08 category ""Software and Data Integrity Failures"" in the OWASP Top Ten 2021.",494,https://cwe.mitre.org/data/definitions/494.html,https://cwe.mitre.org/data/definitions/1344.html
2021,8,A08:2021,"A08:2021 - Software and Data Integrity Failures","Weaknesses in this category are related to the A08 category ""Software and Data Integrity Failures"" in the OWASP Top Ten 2021.",502,https://cwe.mitre.org/data/definitions/502.html,https://cwe.mitre.org/data/definitions/1344.html
2021,8,A08:2021,"A08:2021 - Software and Data Integrity Failures","Weaknesses in this category are related to the A08 category ""Software and Data Integrity Failures"" in the OWASP Top Ten 2021.",565,https://cwe.mitre.org/data/definitions/565.html,https://cwe.mitre.org/data/definitions/1344.html
2021,8,A08:2021,"A08:2021 - Software and Data Integrity Failures","Weaknesses in this category are related to the A08 category ""Software and Data Integrity Failures"" in the OWASP Top Ten 2021.",784,https://cwe.mitre.org/data/definitions/784.html,https://cwe.mitre.org/data/definitions/1344.html
2021,8,A08:2021,"A08:2021 - Software and Data Integrity Failures","Weaknesses in this category are related to the A08 category ""Software and Data Integrity Failures"" in the OWASP Top Ten 2021.",829,https://cwe.mitre.org/data/definitions/829.html,https://cwe.mitre.org/data/definitions/1344.html
2021,8,A08:2021,"A08:2021 - Software and Data Integrity Failures","Weaknesses in this category are related to the A08 category ""Software and Data Integrity Failures"" in the OWASP Top Ten 2021.",830,https://cwe.mitre.org/data/definitions/830.html,https://cwe.mitre.org/data/definitions/1344.html
2021,8,A08:2021,"A08:2021 - Software and Data Integrity Failures","Weaknesses in this category are related to the A08 category ""Software and Data Integrity Failures"" in the OWASP Top Ten 2021.",915,https://cwe.mitre.org/data/definitions/915.html,https://cwe.mitre.org/data/definitions/1344.html
2021,9,A09:2021,"A09:2021 - Security Logging and Monitoring Failures","Weaknesses in this category are related to the A09 category ""Security Logging and Monitoring Failures"" in the OWASP Top Ten 2021.",117,https://cwe.mitre.org/data/definitions/117.html,https://cwe.mitre.org/data/definitions/1344.html
2021,9,A09:2021,"A09:2021 - Security Logging and Monitoring Failures","Weaknesses in this category are related to the A09 category ""Security Logging and Monitoring Failures"" in the OWASP Top Ten 2021.",223,https://cwe.mitre.org/data/definitions/223.html,https://cwe.mitre.org/data/definitions/1344.html
2021,9,A09:2021,"A09:2021 - Security Logging and Monitoring Failures","Weaknesses in this category are related to the A09 category ""Security Logging and Monitoring Failures"" in the OWASP Top Ten 2021.",532,https://cwe.mitre.org/data/definitions/532.html,https://cwe.mitre.org/data/definitions/1344.html
2021,9,A09:2021,"A09:2021 - Security Logging and Monitoring Failures","Weaknesses in this category are related to the A09 category ""Security Logging and Monitoring Failures"" in the OWASP Top Ten 2021.",778,https://cwe.mitre.org/data/definitions/778.html,https://cwe.mitre.org/data/definitions/1344.html
